listing_id,update_time,listing_name,location_address,zip,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,acceptedpayment,FNAP,SNAP_option,SNAP_option_1,SNAP_option_2
301074,4/6/2020 11:19,The Original Gresham Farmers Market,"""401 NE Second St., Gresham , Oregon 97030""",97030,-122.42697,45.499582,"Located at the Gresham Plaza for the Arts Park, On 2nd street and 3rd street between Hood Street  and Kelley Street Just East of Downtown Gresham",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301075,1/4/2021 12:36,Oak Creek Farmers Market,"""Drexel Town Square, Oak Creek , Wisconsin 53154""",53154,-87.917781,42.899242,,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301076,1/11/2021 13:00,Soldotna Saturday Farmers Market,"""193 E. Corral Ave, Soldotna, Alaska 99669""",99669,-151.06758,60.49304,located in the Soldotna Elementary School bus turn around.,Educational institution;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
301078,1/14/2021 11:53,Allen County Farmers' Market,"""807  N. State, Iola, Kansas 66749""",66749,-95.400669,37.927427,,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301079,1/4/2021 20:01,Goodhue Farmers Market,"""411 Rosie Park Way, Goodhue , Minnesota 55027""",55027,-92.624672,44.403334,"Located in downtown Goodhue, Minnesota.  Watch for signs.  You can't miss us!",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301080,4/7/2020 18:43,Clarkston Farmers Market,"""Beachview Park, Chestnut St, Clarkston , Washington 99403""",99403,-117.03992,46.410563,North end of Beachview Park at the corner of 2nd and Chestnut St,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301081,4/16/2020 12:45,Farm to Fork Farmers Market at Normandy Farms,"""7802 Marsh Road, Indianapolis, Indiana 46278""",46278,-86.274997,39.894467,Corner of Marsh Road and W. 79th Street,On a farm from;,,Part of the time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301082,1/4/2021 14:02,Cedar Point Farmers Market,"""1046 Cedar Point Blvd., Cedar Point, North Carolina 28584""",28584,-77.083526,34.68261,In the grass section on location at The Market at Cedar Point.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301083,4/17/2020 16:44,Marlette Farmers Market,"""3048 Main Street, Marlette, Michigan 48453""",48453,-83.080532,43.327346,"On M-53 in downtown Marlette, west side of the road",,Privately owned grass lot in downtown area,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301084,4/21/2020 3:14,Montavilla Farmers Market,"""7700 Block of SE Stark Street, Portland, Oregon 97215""",97215,-122.58431,45.519002,,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301085,4/22/2020 9:13,WNC Farmers Market,"""570 Brevard Road, Asheville, NC  28806, Asheville, North Carolina 28806""",28806,-82.598648,35.555133,Exit 47 off of I-40; Follow directional signsExit 33 off of I-26; Follow directional signs,Federal/state government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
301086,4/25/2020 10:26,Adams-Ricci Farmers Market,"""100 East Penn Drive, Enola, Pennsylvania 17025""",17025,-76.937407,40.273997,in the parking area of Adams-Ricci Park East,,local township community park,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;,,0,0
301087,1/4/2021 14:46,Winter Farmers Market by Grow Oak Ridge,"""323 Vermont Avenue, Oak Ridge, Tennessee 37830""",37830,-84.251024,36.017239,"Located inside the gym at St. Mary's Catholic School, on Vermont Ave.",Faith-based institution;,,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301089,4/30/2020 14:19,Lakes Area Growers Market,"""7915 MN-210 , Baxter , Minnesota 56425""",56425,-94.235284,46.352551,Across highway from Super One Foods,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301091,1/5/2021 22:28,Bedford Farmers Market,"""209 Route 101, Bedford, New Hampshire 03110""",03110,-71.525849,42.938268,Parking lot of Primary Bank,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301092,1/23/2021 11:14,Pennington Farmers Market,"""101 Route 31 N, Pennington, New Jersey 08534""",08534,-74.79688,40.3494,On the lawn in front of Rosedale Mills,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
,,,"""""",,,,,,,,,,,,,
301094,1/4/2021 17:08,Murrysville Farmers' Market,"""3235 Sardis Road, Murrysville, Pennsylvania 15668""",15668,-79.696788,40.430121,Field next to Murrysville Volunteer Fire Company at intersection of Sardis and Logans Ferry Roads,,Field maintained by Murrysville Volunteer Fire Company,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;,,0,0
301096,5/14/2020 17:44,Indiana County Farmers Market,"""8th & Church St., Indiana, Pennsylvania 15701""",15701,-79.155021,40.621852,Located in the S&T Bank parking lot,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301097,1/4/2021 13:13,Farmers on the Square,"""2A N Hanover St, Carlisle, Pennsylvania 17013""",17013,-77.189254,40.201689,Corner of Hanover & High St. in Downtown Carlisle,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301098,5/15/2020 10:36,Zebulon Farm Fresh Market,"""103 N Arendell Ave, Zebulon, North Carolina 27597""",27597,-78.314111,35.821835,Downtown Zebulon on the corner of Arendell Avenue and Vance Street next to Pizza Amore restaurant.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1
301099,5/15/2020 15:03,"Wednesday, Indiana County Farmers' Market","""Wayne Avenue & Hospital Rd, Indiana, Pennsylvania 15701""",15701,-79.159344,40.610507,The Wednesday Indiana County Farmers' Market is in the empty parking lot across Wayne Ave. from the Hilton Garden Inn and in front of the Indiana Fairgrounds.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
301100,5/17/2020 12:28,Market of Life,"""3510 W 15th Ave, Gary, Indiana 46404""",46404,-87.344853,41.595883,,On a farm from;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301101,5/20/2020 17:02,Purcellville Farmers' Market,"""717 E Main Street, Purcellville, Virginia 20132""",20132,-77.703843,39.136603,Parking Lot of the Shoppes at Maple & Main.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301102,5/20/2020 21:17,Slippery Rock Farmers Market,"""Gateway Park, 100 Midway Street, Slippery Rock, Pennsylvania 16057""",16057,-80.050842,41.062533,"Gateway Park is located in downtown Slippery Rock, along New Castle Street, between Elm and South Main Streets.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,Senior Farmers Market Nutrition Program;,,0,0
301103,5/26/2020 13:48,Eagle Farmers Market,"""5th St. and Hwy 34, eagle, Nebraska 68347""",68347,-96.432729,40.816121,,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301104,5/26/2020 14:28,Bassett Farmers Market,"""200 Clark St., Bassett, Nebraska 68714""",68714,-99.536625,42.582541,,,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301105,5/27/2020 12:32,Beatrice Farmers Market Indian Creek Mall,"""Indian Creek Mall 2205 N 6th St, Beatrice, Nebraska 68310""",68310,-96.747301,40.273594,,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
301111,2/23/2021 9:09,David City Farmers Market,"""David City , Nebraska 68632""",68632,-97.129955,41.264759,On hwy 15 across from stop inn by the car wash,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;,,0,0
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
301117,5/29/2020 11:55,Fleming County Farmers Market,"""1384 Elizaville Rd, Flemingsburg, Kentucky 41041""",41041,-83.759523,38.421407,Fleming County Extension Office Parking lot,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;,,0,0
301118,5/29/2020 13:53,Rock Valley Farmers Market,"""1013 13th Ave, Rock Valley, Iowa 51247""",51247,-96.300832,43.200223,City Park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
301119,1/17/2021 16:32,Mason County Farmers Market,"""2114 Old Main Street, Maysville, Kentucky 41056""",41056,-83.80842,38.615073,Washington Meeting Hall in Old Washington next to the lamp shop.,Local government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;Senior Farmers Market Nutrition Program;,,0,0
301120,6/5/2020 12:36,Armory Farmers Market,"""85 Parade St, Providence, Rhode Island 02909""",02909,-71.4316,41.814767,Dexter Training Ground Park,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301121,6/5/2020 12:51,Broad St. Farmers Market,"""807 Broad St., Providence, Rhode Island 02907""",02907,-71.41892,41.801869,Algonquin House lawn,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301122,6/5/2020 13:04,Brown University Farmers Market,"""201 Thayer St, Providence, Rhode Island 02906""",02906,-71.400031,41.826418,"Right off Thayer St in Sciences Park, between Waterman & George St.",Educational institution;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301123,6/5/2020 13:10,Central Falls Farmers Market,"""559 Dexter St, Central Falls, Rhode Island 02863""",02863,-71.39565,41.885605,,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301124,6/5/2020 13:17,Neutaconkanut Farmers Market,"""675 Plainfield St, Providence , Rhode Island 02909""",02909,-71.461775,41.8118,"This market is in Neutaconkanut Park on Plainfield Street, right near the pool and skate park by the Park Rec Center.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301125,6/5/2020 13:34,Pawtucket Farmers Market,"""374 Main ST, Pawtucket, Rhode Island 02860""",02860,-71.387274,41.877734,Behind Harvest Kitchen,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301126,6/5/2020 13:41,West Warwick Farmers Market,"""186 Providence St, West Warwick, Rhode Island 02893""",02893,-71.516856,41.713691,"The West Warwick market is right at Thundermist Health Center, visible from Providence Street. This site also has a community garden in the back of the building!",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
301127,6/5/2020 13:45,Woonsocket Farmers Market,"""450 Clinton St, Woonsocket , Rhode Island 02895""",02895,-71.504321,42.007654,,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
